rt,key_press,correct,coherent_movement_direction,coherent_orientation,task_type,task_transition,congruency,id,run
548,j,TRUE,0,0,or,switch,congruent,1,6
748,f,TRUE,180,180,mov,switch,congruent,1,6
546,j,FALSE,180,0,mov,repetition,incongruent,1,6
553,j,TRUE,0,0,or,switch,congruent,1,6
729,f,TRUE,0,180,or,repetition,incongruent,1,6
582,f,FALSE,0,180,mov,switch,incongruent,1,6
569,j,TRUE,0,0,mov,repetition,congruent,1,6
798,j,TRUE,0,0,or,switch,congruent,1,6
559,f,FALSE,180,0,or,repetition,incongruent,1,6
532,j,FALSE,0,180,or,repetition,incongruent,1,6
518,f,TRUE,180,180,or,repetition,congruent,1,6
506,j,TRUE,0,0,or,repetition,congruent,1,6
552,f,FALSE,180,0,or,repetition,incongruent,1,6
614,f,TRUE,180,0,mov,switch,incongruent,1,6
560,j,FALSE,180,0,mov,repetition,incongruent,1,6
691,f,TRUE,0,180,or,switch,incongruent,1,6
621,f,TRUE,180,180,or,repetition,congruent,1,6
686,f,FALSE,180,0,or,repetition,incongruent,1,6
826,f,TRUE,180,0,mov,switch,incongruent,1,6
692,f,TRUE,180,180,mov,repetition,congruent,1,6
682,j,FALSE,180,0,mov,repetition,incongruent,1,6
785,f,TRUE,180,180,or,switch,congruent,1,6
696,j,TRUE,180,0,or,repetition,incongruent,1,6
638,f,FALSE,0,180,mov,switch,incongruent,1,6
849,j,FALSE,180,180,mov,repetition,congruent,1,6
736,f,FALSE,180,0,or,switch,incongruent,1,6
631,f,TRUE,180,180,or,repetition,congruent,1,6
706,j,FALSE,180,0,mov,switch,incongruent,1,6
871,j,TRUE,0,0,mov,repetition,congruent,1,6
623,j,FALSE,180,0,mov,repetition,incongruent,1,6
569,j,TRUE,180,0,or,switch,incongruent,1,6
682,j,TRUE,0,180,mov,switch,incongruent,1,6
671,f,TRUE,180,180,mov,repetition,congruent,1,6
597,f,TRUE,180,180,or,switch,congruent,1,6
649,j,TRUE,0,0,mov,switch,congruent,1,6
671,j,FALSE,180,0,mov,repetition,incongruent,1,6
570,f,TRUE,180,180,or,switch,congruent,1,6
837,f,TRUE,180,180,mov,switch,congruent,1,6
672,j,TRUE,0,0,mov,repetition,congruent,1,6
671,f,FALSE,0,180,mov,repetition,incongruent,1,6
604,j,TRUE,0,0,mov,repetition,congruent,1,6
603,j,TRUE,0,0,or,switch,congruent,1,6
560,j,TRUE,0,0,mov,switch,congruent,1,6
671,f,TRUE,180,180,mov,repetition,congruent,1,6
570,f,TRUE,180,180,or,switch,congruent,1,6
571,j,TRUE,0,0,or,repetition,congruent,1,6
660,f,TRUE,0,180,or,repetition,incongruent,1,6
703,j,TRUE,0,0,mov,switch,congruent,1,6
582,j,TRUE,0,180,mov,repetition,incongruent,1,6
676,j,TRUE,0,180,mov,repetition,incongruent,1,6
714,j,TRUE,0,180,mov,repetition,incongruent,1,6
636,f,TRUE,180,180,mov,repetition,congruent,1,6
724,f,TRUE,180,180,mov,repetition,congruent,1,6
626,j,FALSE,0,180,or,switch,incongruent,1,6
606,f,TRUE,180,180,or,repetition,congruent,1,6
627,j,TRUE,0,0,or,repetition,congruent,1,6
604,j,TRUE,0,0,or,repetition,congruent,1,6
762,j,TRUE,0,0,or,repetition,congruent,1,6
759,f,FALSE,180,0,or,repetition,incongruent,1,6
660,j,FALSE,0,180,or,repetition,incongruent,1,6
575,j,TRUE,0,0,mov,switch,congruent,1,6
662,f,FALSE,180,0,or,switch,incongruent,1,6
703,j,TRUE,0,180,mov,switch,incongruent,1,6
639,f,TRUE,180,180,or,switch,congruent,1,6
726,f,TRUE,180,180,mov,switch,congruent,1,6
672,j,FALSE,0,180,or,switch,incongruent,1,6
714,j,TRUE,0,0,mov,switch,congruent,1,6
680,j,TRUE,0,0,mov,repetition,congruent,1,6
598,f,FALSE,180,0,or,switch,incongruent,1,6
460,j,TRUE,0,0,or,repetition,congruent,1,6
625,j,FALSE,180,0,mov,switch,incongruent,1,6
603,j,FALSE,180,0,mov,repetition,incongruent,1,6
1063,j,TRUE,180,0,or,switch,incongruent,1,6
416,f,TRUE,0,180,or,repetition,incongruent,1,6
547,j,TRUE,0,0,mov,switch,congruent,1,6
670,f,TRUE,0,180,or,switch,incongruent,1,6
643,j,TRUE,180,0,or,repetition,incongruent,1,6
571,j,FALSE,0,180,or,repetition,incongruent,1,6
819,f,TRUE,180,180,mov,switch,congruent,1,6
693,f,TRUE,180,180,or,switch,congruent,1,6
799,f,FALSE,180,0,or,null,incongruent,1,7
738,f,TRUE,180,180,mov,switch,congruent,1,7
658,j,TRUE,0,180,mov,repetition,incongruent,1,7
652,f,TRUE,180,180,or,switch,congruent,1,7
526,j,TRUE,0,0,or,repetition,congruent,1,7
823,f,FALSE,0,180,mov,switch,incongruent,1,7
624,j,TRUE,0,0,or,switch,congruent,1,7
515,f,TRUE,180,0,mov,switch,incongruent,1,7
763,f,FALSE,0,180,mov,repetition,incongruent,1,7
680,f,TRUE,0,180,or,switch,incongruent,1,7
693,j,TRUE,0,0,mov,switch,congruent,1,7
675,j,TRUE,0,0,or,switch,congruent,1,7
890,j,TRUE,0,0,or,repetition,congruent,1,7
595,f,TRUE,180,180,or,repetition,congruent,1,7
550,j,TRUE,180,0,or,repetition,incongruent,1,7
606,j,FALSE,180,0,mov,switch,incongruent,1,7
637,j,TRUE,0,0,or,switch,congruent,1,7
758,j,TRUE,0,180,mov,switch,incongruent,1,7
726,f,FALSE,180,0,or,switch,incongruent,1,7
575,f,TRUE,0,180,or,repetition,incongruent,1,7
605,j,TRUE,0,0,or,repetition,congruent,1,7
695,f,TRUE,0,180,or,repetition,incongruent,1,7
727,j,TRUE,0,0,mov,switch,congruent,1,7
642,f,TRUE,180,0,mov,repetition,incongruent,1,7
617,j,FALSE,0,180,or,switch,incongruent,1,7
541,f,TRUE,180,180,mov,switch,congruent,1,7
777,f,FALSE,0,180,mov,repetition,incongruent,1,7
628,f,TRUE,180,180,mov,repetition,congruent,1,7
604,f,TRUE,180,180,mov,repetition,congruent,1,7
590,f,TRUE,180,180,or,switch,congruent,1,7
759,j,FALSE,180,0,mov,switch,incongruent,1,7
595,j,TRUE,0,0,mov,repetition,congruent,1,7
625,f,TRUE,180,180,mov,repetition,congruent,1,7
626,j,FALSE,0,180,or,switch,incongruent,1,7
563,j,TRUE,0,0,or,repetition,congruent,1,7
773,j,FALSE,180,0,mov,switch,incongruent,1,7
626,j,TRUE,0,180,mov,repetition,incongruent,1,7
762,f,TRUE,0,180,or,switch,incongruent,1,7
469,f,TRUE,180,180,or,repetition,congruent,1,7
661,f,TRUE,180,180,mov,switch,congruent,1,7
649,f,FALSE,180,0,or,switch,incongruent,1,7
703,j,TRUE,180,0,or,repetition,incongruent,1,7
414,j,FALSE,0,180,or,repetition,incongruent,1,7
859,f,TRUE,180,0,mov,switch,incongruent,1,7
571,f,TRUE,180,180,or,switch,congruent,1,7
610,j,FALSE,0,180,or,repetition,incongruent,1,7
582,f,FALSE,180,0,or,repetition,incongruent,1,7
683,f,TRUE,180,180,or,repetition,congruent,1,7
516,j,TRUE,0,0,mov,switch,congruent,1,7
483,f,TRUE,180,180,or,switch,congruent,1,7
583,j,TRUE,180,0,or,repetition,incongruent,1,7
832,j,TRUE,0,0,mov,switch,congruent,1,7
564,j,TRUE,0,0,or,switch,congruent,1,7
559,f,FALSE,0,180,mov,switch,incongruent,1,7
695,f,TRUE,180,180,mov,repetition,congruent,1,7
506,f,TRUE,0,180,or,switch,incongruent,1,7
928,j,TRUE,0,0,mov,switch,congruent,1,7
642,f,FALSE,0,180,mov,repetition,incongruent,1,7
818,f,TRUE,180,0,mov,repetition,incongruent,1,7
652,f,FALSE,180,0,or,switch,incongruent,1,7
675,j,TRUE,0,0,mov,switch,congruent,1,7
760,j,FALSE,180,0,mov,repetition,incongruent,1,7
670,f,TRUE,0,180,or,switch,incongruent,1,7
617,f,TRUE,180,180,or,repetition,congruent,1,7
626,j,FALSE,180,0,mov,switch,incongruent,1,7
585,j,TRUE,0,0,mov,repetition,congruent,1,7
737,j,TRUE,180,0,or,switch,incongruent,1,7
902,j,TRUE,180,0,or,repetition,incongruent,1,7
707,f,TRUE,180,0,mov,switch,incongruent,1,7
1051,f,TRUE,180,180,mov,repetition,congruent,1,7
548,j,FALSE,0,180,or,switch,incongruent,1,7
586,f,TRUE,0,180,or,repetition,incongruent,1,7
639,f,TRUE,180,180,mov,switch,congruent,1,7
671,j,TRUE,0,0,mov,repetition,congruent,1,7
669,j,TRUE,0,0,mov,repetition,congruent,1,7
584,f,TRUE,180,180,mov,repetition,congruent,1,7
672,f,TRUE,180,180,mov,repetition,congruent,1,7
605,j,TRUE,0,0,or,switch,congruent,1,7
1157,f,FALSE,180,0,or,repetition,incongruent,1,7
506,f,TRUE,180,180,or,repetition,congruent,1,7
558,j,TRUE,0,0,mov,switch,congruent,1,7
485,j,TRUE,0,0,or,switch,congruent,1,7
650,j,TRUE,0,0,or,repetition,congruent,1,7
588,f,TRUE,180,180,or,repetition,congruent,1,7
829,f,TRUE,180,0,mov,switch,incongruent,1,7
760,j,FALSE,180,0,mov,repetition,incongruent,1,7
752,j,TRUE,0,180,mov,repetition,incongruent,1,7
649,f,TRUE,180,180,or,switch,congruent,1,7
732,f,TRUE,180,180,or,repetition,congruent,1,7
518,j,TRUE,0,180,mov,switch,incongruent,1,7
715,j,TRUE,0,0,mov,repetition,congruent,1,7
755,f,FALSE,0,180,mov,repetition,incongruent,1,7
744,f,TRUE,180,180,mov,repetition,congruent,1,7
651,f,FALSE,180,0,or,switch,incongruent,1,7
452,j,TRUE,0,0,or,repetition,congruent,1,7
540,f,FALSE,0,180,mov,switch,incongruent,1,7
901,j,TRUE,0,180,mov,null,incongruent,1,8
483,f,FALSE,180,0,or,switch,incongruent,1,8
671,j,TRUE,180,0,or,repetition,incongruent,1,8
493,f,TRUE,180,180,or,repetition,congruent,1,8
580,j,FALSE,180,0,mov,switch,incongruent,1,8
804,f,TRUE,180,180,or,switch,congruent,1,8
424,f,TRUE,180,180,mov,switch,congruent,1,8
559,j,TRUE,0,0,or,switch,congruent,1,8
631,f,FALSE,0,180,mov,switch,incongruent,1,8
604,f,TRUE,180,180,mov,repetition,congruent,1,8
705,f,TRUE,180,0,mov,repetition,incongruent,1,8
1239,f,TRUE,180,0,mov,repetition,incongruent,1,8
641,f,TRUE,180,0,mov,repetition,incongruent,1,8
507,j,FALSE,0,180,or,switch,incongruent,1,8
514,j,TRUE,0,0,mov,switch,congruent,1,8
483,f,TRUE,180,0,mov,repetition,incongruent,1,8
610,f,TRUE,180,180,mov,repetition,congruent,1,8
527,j,TRUE,0,0,mov,repetition,congruent,1,8
538,j,TRUE,0,0,mov,repetition,congruent,1,8
514,f,TRUE,180,180,or,switch,congruent,1,8
550,j,TRUE,0,180,mov,switch,incongruent,1,8
764,f,TRUE,0,180,or,switch,incongruent,1,8
505,j,TRUE,0,0,mov,switch,congruent,1,8
461,f,TRUE,180,180,mov,repetition,congruent,1,8
608,j,TRUE,180,0,or,switch,incongruent,1,8
570,f,TRUE,180,180,or,repetition,congruent,1,8
604,f,TRUE,180,180,mov,switch,congruent,1,8
636,f,FALSE,180,0,or,switch,incongruent,1,8
553,j,TRUE,0,180,mov,switch,incongruent,1,8
439,f,FALSE,180,0,or,switch,incongruent,1,8
616,j,TRUE,0,0,or,repetition,congruent,1,8
505,f,TRUE,180,180,mov,switch,congruent,1,8
561,j,TRUE,0,0,mov,repetition,congruent,1,8
505,f,TRUE,180,180,or,switch,congruent,1,8
461,f,TRUE,180,0,mov,switch,incongruent,1,8
537,f,FALSE,180,0,or,switch,incongruent,1,8
653,f,TRUE,180,180,or,repetition,congruent,1,8
442,j,TRUE,0,0,or,repetition,congruent,1,8
449,f,FALSE,180,0,or,repetition,incongruent,1,8
449,j,TRUE,0,0,or,repetition,congruent,1,8
582,f,FALSE,0,180,mov,switch,incongruent,1,8
605,j,TRUE,180,0,or,switch,incongruent,1,8
730,f,TRUE,180,180,or,repetition,congruent,1,8
580,f,TRUE,180,180,mov,switch,congruent,1,8
370,j,TRUE,0,0,or,switch,congruent,1,8
505,f,TRUE,180,0,mov,switch,incongruent,1,8
496,j,TRUE,0,0,mov,repetition,congruent,1,8
438,f,FALSE,0,180,mov,repetition,incongruent,1,8
571,j,FALSE,180,0,mov,repetition,incongruent,1,8
605,j,TRUE,0,180,mov,repetition,incongruent,1,8
537,f,TRUE,180,0,mov,repetition,incongruent,1,8
504,f,TRUE,180,180,mov,repetition,congruent,1,8
459,j,FALSE,0,180,or,switch,incongruent,1,8
513,j,TRUE,0,0,mov,switch,congruent,1,8
417,f,TRUE,0,180,or,switch,incongruent,1,8
685,j,FALSE,0,180,or,repetition,incongruent,1,8
614,f,TRUE,180,180,or,repetition,congruent,1,8
461,f,TRUE,180,180,or,repetition,congruent,1,8
481,j,FALSE,0,180,or,repetition,incongruent,1,8
598,j,TRUE,0,180,mov,switch,incongruent,1,8
692,f,FALSE,180,0,or,switch,incongruent,1,8
471,j,TRUE,0,0,or,repetition,congruent,1,8
673,f,FALSE,0,180,mov,switch,incongruent,1,8
442,f,TRUE,180,0,mov,repetition,incongruent,1,8
570,f,FALSE,0,180,mov,repetition,incongruent,1,8
493,j,TRUE,0,0,or,switch,congruent,1,8
473,f,TRUE,180,180,or,repetition,congruent,1,8
479,j,FALSE,0,180,or,repetition,incongruent,1,8
583,f,TRUE,0,180,or,repetition,incongruent,1,8
463,f,TRUE,180,180,mov,switch,congruent,1,8
553,j,TRUE,0,0,mov,repetition,congruent,1,8
641,j,FALSE,0,180,or,switch,incongruent,1,8
550,j,TRUE,0,0,or,repetition,congruent,1,8
559,f,TRUE,0,180,or,repetition,incongruent,1,8
570,j,TRUE,0,0,or,repetition,congruent,1,8
503,f,TRUE,180,180,mov,switch,congruent,1,8
592,f,FALSE,180,0,or,switch,incongruent,1,8
475,j,TRUE,0,0,or,repetition,congruent,1,8
508,f,FALSE,0,180,mov,switch,incongruent,1,8
551,f,TRUE,0,180,or,switch,incongruent,1,8
608,j,FALSE,180,180,mov,switch,congruent,1,8
515,f,FALSE,0,0,mov,repetition,congruent,1,8
664,j,TRUE,0,0,mov,repetition,congruent,1,8
626,f,TRUE,180,180,mov,repetition,congruent,1,8
658,f,TRUE,180,0,mov,repetition,incongruent,1,8
715,f,TRUE,180,180,or,switch,congruent,1,8
595,j,TRUE,0,0,mov,switch,congruent,1,8
681,j,TRUE,0,0,mov,repetition,congruent,1,8
784,j,FALSE,0,180,or,switch,incongruent,1,8
564,f,TRUE,180,0,mov,switch,incongruent,1,8
648,f,FALSE,0,0,or,switch,congruent,1,8
623,j,TRUE,0,180,mov,switch,incongruent,1,8
798,f,TRUE,180,180,or,switch,congruent,1,8
620,f,FALSE,180,0,or,repetition,incongruent,1,8
629,j,TRUE,180,0,or,repetition,incongruent,1,8
703,j,TRUE,0,0,or,repetition,congruent,1,8
739,j,TRUE,0,0,or,null,congruent,1,9
716,j,TRUE,0,180,mov,switch,incongruent,1,9
471,f,TRUE,180,0,mov,repetition,incongruent,1,9
430,j,TRUE,0,0,or,switch,congruent,1,9
472,f,TRUE,0,180,or,repetition,incongruent,1,9
460,f,TRUE,180,180,or,repetition,congruent,1,9
453,j,TRUE,180,0,or,repetition,incongruent,1,9
454,f,TRUE,180,180,or,repetition,congruent,1,9
480,j,TRUE,0,180,mov,switch,incongruent,1,9
486,f,FALSE,180,0,or,switch,incongruent,1,9
486,f,TRUE,180,180,or,repetition,congruent,1,9
629,f,TRUE,180,180,or,repetition,congruent,1,9
381,j,TRUE,0,0,mov,switch,congruent,1,9
443,f,TRUE,180,180,mov,repetition,congruent,1,9
461,f,TRUE,180,180,or,switch,congruent,1,9
494,j,TRUE,0,0,or,repetition,congruent,1,9
491,j,TRUE,0,0,mov,switch,congruent,1,9
425,f,TRUE,180,180,mov,repetition,congruent,1,9
495,j,TRUE,0,0,or,switch,congruent,1,9
548,j,FALSE,0,180,or,repetition,incongruent,1,9
459,f,TRUE,180,180,or,repetition,congruent,1,9
364,j,TRUE,0,0,or,repetition,congruent,1,9
392,j,TRUE,180,0,or,repetition,incongruent,1,9
394,f,TRUE,0,180,or,repetition,incongruent,1,9
361,f,TRUE,180,180,or,repetition,congruent,1,9
499,j,TRUE,0,0,mov,switch,congruent,1,9
517,j,TRUE,0,0,mov,repetition,congruent,1,9
575,j,TRUE,0,0,or,switch,congruent,1,9
261,f,FALSE,0,0,mov,switch,congruent,1,9
582,f,TRUE,180,0,mov,repetition,incongruent,1,9
381,j,TRUE,180,0,or,switch,incongruent,1,9
450,f,FALSE,0,180,mov,switch,incongruent,1,9
459,j,TRUE,0,0,or,switch,congruent,1,9
359,f,TRUE,180,180,mov,switch,congruent,1,9
404,j,TRUE,0,180,mov,repetition,incongruent,1,9
376,f,TRUE,180,0,mov,repetition,incongruent,1,9
494,j,TRUE,0,180,mov,repetition,incongruent,1,9
609,j,TRUE,0,0,or,switch,congruent,1,9
584,j,FALSE,0,180,or,repetition,incongruent,1,9
608,j,TRUE,0,0,or,repetition,congruent,1,9
414,f,FALSE,180,0,or,repetition,incongruent,1,9
463,f,TRUE,180,180,mov,switch,congruent,1,9
549,f,TRUE,180,0,mov,repetition,incongruent,1,9
477,j,TRUE,0,0,mov,repetition,congruent,1,9
789,f,TRUE,0,180,or,switch,incongruent,1,9
614,f,TRUE,180,180,or,repetition,congruent,1,9
350,j,FALSE,180,180,mov,switch,congruent,1,9
509,j,TRUE,180,0,or,switch,incongruent,1,9
298,j,FALSE,180,180,or,repetition,congruent,1,9
506,f,TRUE,180,0,mov,switch,incongruent,1,9
518,f,TRUE,180,0,mov,repetition,incongruent,1,9
538,f,TRUE,180,180,or,switch,congruent,1,9
416,j,TRUE,0,180,mov,switch,incongruent,1,9
459,f,TRUE,180,180,mov,repetition,congruent,1,9
505,j,TRUE,0,0,mov,repetition,congruent,1,9
616,j,FALSE,0,180,or,switch,incongruent,1,9
627,f,FALSE,0,180,mov,switch,incongruent,1,9
528,j,TRUE,0,0,or,switch,congruent,1,9
566,j,TRUE,0,180,mov,switch,incongruent,1,9
529,f,TRUE,0,180,or,switch,incongruent,1,9
489,f,TRUE,0,180,or,repetition,incongruent,1,9
383,f,TRUE,180,180,mov,switch,congruent,1,9
542,f,FALSE,180,0,or,switch,incongruent,1,9
359,j,TRUE,0,0,mov,switch,congruent,1,9
593,f,TRUE,180,0,mov,repetition,incongruent,1,9
346,j,FALSE,0,180,or,switch,incongruent,1,9
497,f,TRUE,180,0,mov,switch,incongruent,1,9
398,j,FALSE,0,180,or,switch,incongruent,1,9
564,j,TRUE,0,0,or,repetition,congruent,1,9
385,f,FALSE,180,0,or,repetition,incongruent,1,9
706,f,TRUE,180,180,mov,switch,congruent,1,9
425,j,TRUE,180,0,or,switch,incongruent,1,9
484,f,TRUE,180,180,or,repetition,congruent,1,9
639,f,FALSE,0,180,mov,switch,incongruent,1,9
483,f,TRUE,0,180,or,switch,incongruent,1,9
502,j,TRUE,0,0,mov,switch,congruent,1,9
527,j,TRUE,0,0,mov,repetition,congruent,1,9
481,f,TRUE,180,0,mov,repetition,incongruent,1,9
439,j,TRUE,0,0,mov,repetition,congruent,1,9
496,f,FALSE,180,0,or,switch,incongruent,1,9
528,f,TRUE,0,180,or,repetition,incongruent,1,9
609,j,TRUE,0,180,mov,switch,incongruent,1,9
515,j,TRUE,0,180,mov,repetition,incongruent,1,9
441,f,FALSE,180,0,or,switch,incongruent,1,9
382,j,TRUE,0,180,mov,switch,incongruent,1,9
484,j,TRUE,0,0,mov,repetition,congruent,1,9
354,f,TRUE,180,180,mov,repetition,congruent,1,9
350,j,FALSE,180,180,mov,repetition,congruent,1,9
449,f,TRUE,180,180,mov,repetition,congruent,1,9
727,f,TRUE,180,180,mov,repetition,congruent,1,9
749,f,TRUE,180,0,mov,repetition,incongruent,1,9
484,j,TRUE,180,0,or,switch,incongruent,1,9
344,f,TRUE,180,0,mov,switch,incongruent,1,9
526,f,TRUE,180,180,or,switch,congruent,1,9
325,j,TRUE,0,0,or,repetition,congruent,1,9
460,j,FALSE,180,0,mov,switch,incongruent,1,9
414,f,TRUE,0,180,or,null,incongruent,1,10
348,f,TRUE,180,180,or,repetition,congruent,1,10
370,f,TRUE,0,180,or,repetition,incongruent,1,10
293,f,FALSE,0,180,mov,switch,incongruent,1,10
402,f,TRUE,180,180,or,switch,congruent,1,10
603,f,TRUE,180,0,mov,switch,incongruent,1,10
304,j,FALSE,180,180,mov,repetition,congruent,1,10
426,f,TRUE,180,180,or,switch,congruent,1,10
595,f,TRUE,180,0,mov,switch,incongruent,1,10
286,j,TRUE,0,180,mov,repetition,incongruent,1,10
275,f,TRUE,0,180,or,switch,incongruent,1,10
481,j,TRUE,0,180,mov,switch,incongruent,1,10
305,f,FALSE,0,0,or,switch,congruent,1,10
242,j,TRUE,180,0,or,repetition,incongruent,1,10
258,f,FALSE,0,0,or,repetition,congruent,1,10
442,j,TRUE,0,0,mov,switch,congruent,1,10
304,j,TRUE,0,180,mov,repetition,incongruent,1,10
432,f,TRUE,180,180,or,switch,congruent,1,10
392,f,TRUE,180,180,mov,switch,congruent,1,10
338,f,TRUE,180,0,mov,repetition,incongruent,1,10
327,j,TRUE,0,0,or,switch,congruent,1,10
391,f,FALSE,180,0,or,repetition,incongruent,1,10
296,j,TRUE,0,0,or,repetition,congruent,1,10
272,f,TRUE,0,180,or,repetition,incongruent,1,10
384,f,FALSE,180,0,or,repetition,incongruent,1,10
438,f,TRUE,180,180,mov,switch,congruent,1,10
342,j,TRUE,0,0,or,switch,congruent,1,10
415,f,TRUE,180,180,or,repetition,congruent,1,10
263,f,TRUE,180,180,mov,switch,congruent,1,10
497,j,TRUE,0,180,mov,repetition,incongruent,1,10
86,f,TRUE,180,180,mov,repetition,congruent,1,10
327,j,TRUE,180,0,or,switch,incongruent,1,10
292,f,TRUE,180,0,mov,switch,incongruent,1,10
465,f,TRUE,180,180,or,switch,congruent,1,10
335,j,TRUE,0,180,mov,switch,incongruent,1,10
425,f,TRUE,0,180,or,switch,incongruent,1,10
373,f,TRUE,180,180,mov,switch,congruent,1,10
381,f,FALSE,180,0,or,switch,incongruent,1,10
372,j,TRUE,0,0,or,repetition,congruent,1,10
240,f,TRUE,0,180,or,repetition,incongruent,1,10
471,j,FALSE,180,0,mov,switch,incongruent,1,10
418,j,TRUE,0,0,mov,repetition,congruent,1,10
353,f,TRUE,180,180,mov,repetition,congruent,1,10
476,f,TRUE,0,180,or,switch,incongruent,1,10
347,j,TRUE,0,0,mov,switch,congruent,1,10
487,j,TRUE,0,0,or,switch,congruent,1,10
537,j,TRUE,0,0,mov,switch,congruent,1,10
436,f,TRUE,180,180,mov,repetition,congruent,1,10
472,f,FALSE,180,0,or,switch,incongruent,1,10
437,f,TRUE,0,180,or,repetition,incongruent,1,10
527,j,TRUE,180,0,or,repetition,incongruent,1,10
508,j,TRUE,0,180,mov,switch,incongruent,1,10
507,j,TRUE,0,0,mov,repetition,congruent,1,10
414,f,TRUE,180,180,or,switch,congruent,1,10
505,f,TRUE,180,180,mov,switch,congruent,1,10
392,j,TRUE,0,180,mov,repetition,incongruent,1,10
494,j,TRUE,0,0,or,switch,congruent,1,10
439,j,TRUE,0,0,or,repetition,congruent,1,10
641,j,TRUE,0,0,or,repetition,congruent,1,10
649,j,TRUE,0,180,mov,switch,incongruent,1,10
683,f,FALSE,0,180,mov,repetition,incongruent,1,10
486,f,TRUE,180,0,mov,repetition,incongruent,1,10
383,j,TRUE,0,0,mov,repetition,congruent,1,10
383,j,TRUE,0,0,or,switch,congruent,1,10
414,f,TRUE,180,0,mov,switch,incongruent,1,10
283,j,FALSE,180,180,or,switch,congruent,1,10
430,j,TRUE,0,0,mov,switch,congruent,1,10
552,j,FALSE,0,180,or,switch,incongruent,1,10
369,j,TRUE,180,0,or,repetition,incongruent,1,10
464,j,TRUE,180,0,or,repetition,incongruent,1,10
386,j,FALSE,0,180,or,repetition,incongruent,1,10
429,f,TRUE,180,0,mov,switch,incongruent,1,10
416,j,TRUE,0,0,mov,repetition,congruent,1,10
413,f,TRUE,180,180,or,switch,congruent,1,10
292,j,FALSE,0,180,or,repetition,incongruent,1,10
351,f,TRUE,180,180,or,repetition,congruent,1,10
406,f,TRUE,180,180,mov,switch,congruent,1,10
332,j,TRUE,0,0,mov,repetition,congruent,1,10
396,f,TRUE,180,180,or,switch,congruent,1,10
504,f,FALSE,180,0,or,repetition,incongruent,1,10
370,j,TRUE,180,0,or,repetition,incongruent,1,10
427,f,TRUE,180,180,or,repetition,congruent,1,10
427,j,TRUE,0,0,mov,switch,congruent,1,10
458,f,TRUE,180,180,mov,repetition,congruent,1,10
364,j,FALSE,0,180,or,switch,incongruent,1,10
385,j,TRUE,180,0,or,repetition,incongruent,1,10
445,j,TRUE,0,0,mov,switch,congruent,1,10
463,j,TRUE,0,180,mov,repetition,incongruent,1,10
304,f,FALSE,0,180,mov,repetition,incongruent,1,10
417,f,TRUE,180,180,mov,repetition,congruent,1,10
527,f,TRUE,180,0,mov,repetition,incongruent,1,10
393,j,TRUE,0,0,mov,repetition,congruent,1,10
405,f,TRUE,180,0,mov,repetition,incongruent,1,10
375,j,TRUE,0,0,or,switch,congruent,1,10
371,f,TRUE,180,0,mov,switch,incongruent,1,10
282,j,FALSE,180,0,mov,repetition,incongruent,1,10
1115,f,TRUE,180,180,mov,null,congruent,4,1
656,f,TRUE,180,180,mov,repetition,congruent,4,1
433,f,TRUE,180,180,mov,repetition,congruent,4,1
790,f,TRUE,180,180,or,switch,congruent,4,1
633,f,TRUE,180,180,or,repetition,congruent,4,1
431,f,TRUE,180,0,mov,switch,incongruent,4,1
980,j,TRUE,0,0,mov,repetition,congruent,4,1
747,j,TRUE,0,180,mov,repetition,incongruent,4,1
1008,f,TRUE,180,180,or,switch,congruent,4,1
1039,f,TRUE,0,180,or,repetition,incongruent,4,1
402,j,TRUE,0,0,mov,switch,congruent,4,1
997,j,TRUE,180,0,or,switch,incongruent,4,1
839,j,TRUE,180,0,or,repetition,incongruent,4,1
619,f,TRUE,180,180,or,repetition,congruent,4,1
1126,f,TRUE,180,180,or,repetition,congruent,4,1
1015,j,TRUE,0,0,or,repetition,congruent,4,1
1135,j,TRUE,180,0,or,repetition,incongruent,4,1
719,f,TRUE,180,0,mov,switch,incongruent,4,1
